4.6418 	WARNING 	Requested audio device 'Speakers (Lenovo USB Audio)' that is not available on this hardware. The 'audioDevice' preference should be one of ['Speakers (Realtek(R) Audio)']
15.0065 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
15.0082 	EXP 	Created trialText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='trialText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.0105 	EXP 	Created questionText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='questionText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.0126 	EXP 	Created pauseText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='pauseText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.0266 	EXP 	Created textEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textEnd', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
0.0061 	EXP 	textStart: alignText = 'center'
0.0061 	EXP 	textEnd: alignText = 'center'
0.0253 	INFO 	Keyboard events cleared
0.0247 	EXP 	textWelcome: autoDraw = True
0.8265 	DEBUG 	Read excel file with openpyxl: resources/practiceStimuli.xlsx
0.8276 	EXP 	Imported resources/practiceStimuli.xlsx as conditions, 4 conditions, 7 params
0.8282 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimID': 'b', 'stimType': 'practice_e', 'transparent': 0, 'idiom': 'Tom heeft veel in zijn mars.', 'meaning_idiomatic': 'Tom kan en weet veel dingen.', 'meaning_literal': 'Tom kan heel ver wandelen.', 'meaning_distractor': 'Tom praat veel.', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.8316 	DATA 	Keypress: space
0.8410 	EXP 	textWelcome: autoDraw = False
0.8410 	EXP 	fixation: autoDraw = True
1.8409 	INFO 	Keyboard events cleared
1.8403 	EXP 	fixation: autoDraw = False
1.8403 	EXP 	trialText: autoDraw = True
2.2959 	DATA 	Keypress: space
2.6459 	DATA 	Keypress: space
3.0282 	DATA 	Keypress: space
3.4283 	DATA 	Keypress: space
3.7641 	DATA 	Keypress: space
4.1460 	DATA 	Keypress: space
4.1738 	INFO 	Keyboard events cleared
4.1732 	EXP 	trialText: autoDraw = False
4.1732 	EXP 	questionText: height = 0.05
4.1732 	EXP 	questionText: height = 0.05
4.1732 	EXP 	questionText: height = 0.05
4.1732 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Tom praat veel.\n\n(b) Tom kan en weet veel dingen.\n\n(c) Tom kan heel ver wandelen.\n\n\nKies je antwoord met (a), (b) of (c)'
4.1732 	EXP 	questionText: autoDraw = True
5.5126 	DATA 	Keypress: b
5.5407 	EXP 	questionText: autoDraw = False
5.5407 	EXP 	fb: foreColor = <psychopy.colors.Color: green, alpha=1.0>
5.5407 	EXP 	fb: height = 0.1
5.5407 	EXP 	fb: height = 0.1
5.5407 	EXP 	fb: height = 0.1
5.5407 	EXP 	fb: text = 'O'
5.5407 	EXP 	fb: autoDraw = True
6.5275 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimID': 'd', 'stimType': 'practice_f', 'transparent': 0, 'idiom': 'Leon zit in de bus.', 'meaning_idiomatic': 'Leon is somber.', 'meaning_literal': 'Leon is onderweg met de bus.', 'meaning_distractor': 'Leon wacht rustig af wat er gaat gebeuren.', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
6.5410 	EXP 	fb: autoDraw = False
6.5410 	EXP 	fixation: autoDraw = True
7.5410 	INFO 	Keyboard events cleared
7.5405 	EXP 	fixation: autoDraw = False
7.5405 	EXP 	trialText: autoDraw = True
8.4614 	DATA 	Keypress: space
8.8790 	DATA 	Keypress: space
9.3109 	DATA 	Keypress: space
9.7283 	DATA 	Keypress: space
10.1125 	DATA 	Keypress: space
10.1413 	INFO 	Keyboard events cleared
10.1407 	EXP 	trialText: autoDraw = False
10.1407 	EXP 	questionText: height = 0.05
10.1407 	EXP 	questionText: height = 0.05
10.1407 	EXP 	questionText: height = 0.05
10.1407 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Leon wacht rustig af wat er gaat gebeuren.\n\n(b) Leon is somber.\n\n(c) Leon is onderweg met de bus.\n\n\nKies je antwoord met (a), (b) of (c)'
10.1407 	EXP 	questionText: autoDraw = True
11.3452 	DATA 	Keypress: a
11.3733 	EXP 	questionText: autoDraw = False
11.3733 	EXP 	fb: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.3733 	EXP 	fb: height = 0.1
11.3733 	EXP 	fb: height = 0.1
11.3733 	EXP 	fb: height = 0.1
11.3733 	EXP 	fb: text = 'X'
11.3733 	EXP 	fb: autoDraw = True
12.3609 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'stimID': 'c', 'stimType': 'practice_f', 'transparent': 1, 'idiom': 'Hannah staat met haar mond vol brood.', 'meaning_idiomatic': 'Hannah weet niet wat ze moet zeggen.', 'meaning_literal': 'Hannah heeft haar mond vol met brood.', 'meaning_distractor': 'Hannah is gulzig en eet veel.', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
12.3742 	EXP 	fb: autoDraw = False
12.3742 	EXP 	fixation: autoDraw = True
13.3745 	INFO 	Keyboard events cleared
13.3737 	EXP 	fixation: autoDraw = False
13.3737 	EXP 	trialText: autoDraw = True
13.9472 	DATA 	Keypress: space
14.3613 	DATA 	Keypress: space
14.7796 	DATA 	Keypress: space
15.2280 	DATA 	Keypress: space
15.6614 	DATA 	Keypress: space
16.0620 	DATA 	Keypress: space
16.4940 	DATA 	Keypress: space
16.5242 	INFO 	Keyboard events cleared
16.5236 	EXP 	trialText: autoDraw = False
16.5236 	EXP 	questionText: height = 0.05
16.5236 	EXP 	questionText: height = 0.05
16.5236 	EXP 	questionText: height = 0.05
16.5236 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Hannah weet niet wat ze moet zeggen.\n\n(b) Hannah heeft haar mond vol met brood.\n\n(c) Hannah is gulzig en eet veel.\n\n\nKies je antwoord met (a), (b) of (c)'
16.5236 	EXP 	questionText: autoDraw = True
19.1287 	DATA 	Keypress: c
19.1409 	EXP 	questionText: autoDraw = False
19.1409 	EXP 	fb: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.1409 	EXP 	fb: text = 'X'
19.1409 	EXP 	fb: autoDraw = True
20.1289 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'stimID': 'a', 'stimType': 'practice_e', 'transparent': 1, 'idiom': 'Laura schopt het ver.', 'meaning_idiomatic': 'Laura is succesvol.', 'meaning_literal': 'Laura schopt iets ver weg.', 'meaning_distractor': 'Laura overtreedt een regel.', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
20.1407 	EXP 	fb: autoDraw = False
20.1407 	EXP 	fb: autoDraw = False
20.1407 	EXP 	fixation: autoDraw = True
20.5798 	DATA 	Keypress: space
21.1412 	INFO 	Keyboard events cleared
21.1405 	EXP 	fixation: autoDraw = False
21.1405 	EXP 	fixation: autoDraw = False
21.1405 	EXP 	trialText: autoDraw = True
21.7965 	DATA 	Keypress: space
22.2125 	DATA 	Keypress: space
22.6116 	DATA 	Keypress: space
23.1118 	DATA 	Keypress: space
23.1415 	INFO 	Keyboard events cleared
23.1408 	EXP 	trialText: autoDraw = False
23.1408 	EXP 	questionText: height = 0.05
23.1408 	EXP 	questionText: height = 0.05
23.1408 	EXP 	questionText: height = 0.05
23.1408 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Laura schopt iets ver weg.\n\n(b) Laura overtreedt een regel.\n\n(c) Laura is succesvol.\n\n\nKies je antwoord met (a), (b) of (c)'
23.1408 	EXP 	questionText: autoDraw = True
25.2784 	DATA 	Keypress: c
25.2904 	EXP 	questionText: autoDraw = False
25.2904 	EXP 	fb: foreColor = <psychopy.colors.Color: green, alpha=1.0>
25.2904 	EXP 	fb: height = 0.1
25.2904 	EXP 	fb: height = 0.1
25.2904 	EXP 	fb: height = 0.1
25.2904 	EXP 	fb: text = 'O'
25.2904 	EXP 	fb: autoDraw = True
26.3077 	INFO 	Keyboard events cleared
26.3071 	EXP 	fb: autoDraw = False
26.3071 	EXP 	fb: autoDraw = False
26.3071 	EXP 	textStart: autoDraw = True
26.3071 	EXP 	textStart: height = 0.1
26.3071 	EXP 	textStart: height = 0.1
26.3071 	EXP 	textStart: height = 0.1
26.3071 	EXP 	textStart: text = 'Goed gedaan!\n\nNu je weet hoe het werkt, gaan we echt beginnen.\n\nVeel succes!\n\nDruk op de spatiebalk om verder te gaan'
27.5286 	DEBUG 	Read excel file with openpyxl: resources/idiomStimuli.xlsx
27.5352 	EXP 	Imported resources/idiomStimuli.xlsx as conditions, 32 conditions, 7 params
27.5360 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimID': 9, 'stimType': 'experimental', 'transparent': 0, 'idiom': 'Sam helpt hem om zeep.', 'meaning_idiomatic': 'Sam vermoordt hem.', 'meaning_literal': 'Sam geeft hem zeep.', 'meaning_distractor': 'Sam helpt hem met schoonmaken.', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
27.5385 	DATA 	Keypress: space
27.5561 	EXP 	textStart: autoDraw = False
27.5561 	EXP 	fixation: autoDraw = True
28.5237 	INFO 	Keyboard events cleared
28.5231 	EXP 	fixation: autoDraw = False
28.5231 	EXP 	trialText: autoDraw = True
29.1449 	DATA 	Keypress: space
29.5107 	DATA 	Keypress: space
29.8944 	DATA 	Keypress: space
30.2786 	DATA 	Keypress: space
30.7274 	DATA 	Keypress: space
30.7574 	INFO 	Keyboard events cleared
30.7569 	EXP 	trialText: autoDraw = False
30.7569 	EXP 	questionText: height = 0.05
30.7569 	EXP 	questionText: height = 0.05
30.7569 	EXP 	questionText: height = 0.05
30.7569 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Sam vermoordt hem.\n\n(b) Sam helpt hem met schoonmaken.\n\n(c) Sam geeft hem zeep.\n\n\nKies je antwoord met (a), (b) of (c)'
30.7569 	EXP 	questionText: autoDraw = True
32.8458 	DATA 	Keypress: a
32.8586 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimID': 21, 'stimType': 'filler', 'transparent': 1, 'idiom': 'Thijs maakt de eerste sprong.', 'meaning_idiomatic': 'Thijs neemt initiatief.', 'meaning_literal': 'Thijs springt als eerste.', 'meaning_distractor': 'Thijs probeert iets nieuws.', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
32.8728 	EXP 	questionText: autoDraw = False
32.8728 	EXP 	pauseText: height = 0.05
32.8728 	EXP 	pauseText: height = 0.05
32.8728 	EXP 	pauseText: height = 0.05
32.8728 	EXP 	pauseText: text = 'Dit was blok 0 van de 4.\n\n\nNeem even pauze en druk dan op de spatiebalk om verder te gaan.'
32.8728 	EXP 	pauseText: autoDraw = False
32.8728 	EXP 	fixation: autoDraw = True
33.8737 	INFO 	Keyboard events cleared
33.8731 	EXP 	fixation: autoDraw = False
33.8731 	EXP 	trialText: autoDraw = True
34.3613 	DATA 	Keypress: space
34.7111 	DATA 	Keypress: space
35.0941 	DATA 	Keypress: space
35.4942 	DATA 	Keypress: space
35.9111 	DATA 	Keypress: space
35.9405 	INFO 	Keyboard events cleared
35.9400 	EXP 	trialText: autoDraw = False
35.9400 	EXP 	questionText: height = 0.05
35.9400 	EXP 	questionText: height = 0.05
35.9400 	EXP 	questionText: height = 0.05
35.9400 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Thijs probeert iets nieuws.\n\n(b) Thijs springt als eerste.\n\n(c) Thijs neemt initiatief.\n\n\nKies je antwoord met (a), (b) of (c)'
35.9400 	EXP 	questionText: autoDraw = True
37.0276 	DATA 	Keypress: b
37.0296 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'stimID': 19, 'stimType': 'filler', 'transparent': 1, 'idiom': 'Klaas verraadt hem voor geen cent.', 'meaning_idiomatic': 'Klaas vertrouwt hem helemaal niet.', 'meaning_literal': 'Klaas zal hem niet verraden, ook niet voor geld.', 'meaning_distractor': 'Klaas is erg betrouwbaar.', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
37.0398 	EXP 	questionText: autoDraw = False
37.0398 	EXP 	pauseText: text = 'Dit was blok 0 van de 4.\n\n\nNeem even pauze en druk dan op de spatiebalk om verder te gaan.'
37.0398 	EXP 	pauseText: autoDraw = False
37.0398 	EXP 	fixation: autoDraw = True
38.0400 	INFO 	Keyboard events cleared
38.0395 	EXP 	fixation: autoDraw = False
38.0395 	EXP 	fixation: autoDraw = False
38.0395 	EXP 	trialText: autoDraw = True
38.6771 	DATA 	Keypress: escape
38.7650 	DEBUG 	Saving data for metaphors ExperimentHandler
38.7671 	INFO 	saved data to C:\Users\marie\Desktop\Experiment Psycholinguïstiek\data/476587_metaphors_2025-04-04_15h59.49.310.psydat
38.7738 	INFO 	saved data to 'C:\\Users\\marie\\Desktop\\Experiment Psycholinguïstiek\\data/476587_metaphors_2025-04-04_15h59.49.310.csv'
