0.0138 	EXP 	textStart: alignText = 'center'
0.0138 	EXP 	textEnd: alignText = 'center'
0.0319 	INFO 	Keyboard events cleared
0.0312 	EXP 	textWelcome: autoDraw = True
2.4523 	DEBUG 	Read excel file with openpyxl: resources/practiceStimuli.xlsx
2.4534 	EXP 	Imported resources/practiceStimuli.xlsx as conditions, 4 conditions, 7 params
2.4539 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimID': 'a', 'stimType': 'practice_e', 'transparent': 1, 'idiom': 'Laura schopt het ver.', 'meaning_idiomatic': 'Laura is succesvol.', 'meaning_literal': 'Laura schopt iets ver weg.', 'meaning_distractor': 'Laura overtreedt een regel.', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
2.4582 	DATA 	Keypress: space
2.4639 	EXP 	textWelcome: autoDraw = False
2.4639 	EXP 	fixation: autoDraw = True
3.4649 	INFO 	Keyboard events cleared
3.4644 	EXP 	fixation: autoDraw = False
3.4644 	EXP 	trialText: autoDraw = True
4.1684 	DATA 	Keypress: space
4.6694 	DATA 	Keypress: space
5.2855 	DATA 	Keypress: space
6.1356 	DATA 	Keypress: space
6.1646 	INFO 	Keyboard events cleared
6.1640 	EXP 	trialText: autoDraw = False
6.1640 	EXP 	questionText: height = 0.05
6.1640 	EXP 	questionText: height = 0.05
6.1640 	EXP 	questionText: height = 0.05
6.1640 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Laura is succesvol.\n\n(b) Laura overtreedt een regel.\n\n(c) Laura schopt iets ver weg.\n\n\nKies je antwoord met (a), (b) of (c)'
6.1640 	EXP 	questionText: autoDraw = True
9.7861 	DATA 	Keypress: a
9.8136 	EXP 	questionText: autoDraw = False
9.8136 	EXP 	fb: foreColor = <psychopy.colors.Color: green, alpha=1.0>
9.8136 	EXP 	fb: height = 0.1
9.8136 	EXP 	fb: height = 0.1
9.8136 	EXP 	fb: height = 0.1
9.8136 	EXP 	fb: text = 'O'
9.8136 	EXP 	fb: autoDraw = True
10.8022 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimID': 'c', 'stimType': 'practice_f', 'transparent': 1, 'idiom': 'Hannah staat met haar mond vol brood.', 'meaning_idiomatic': 'Hannah weet niet wat ze moet zeggen.', 'meaning_literal': 'Hannah heeft haar mond vol met brood.', 'meaning_distractor': 'Hannah is gulzig en eet veel.', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
10.8143 	EXP 	fb: autoDraw = False
10.8143 	EXP 	fixation: autoDraw = True
11.8144 	INFO 	Keyboard events cleared
11.8139 	EXP 	fixation: autoDraw = False
11.8139 	EXP 	trialText: autoDraw = True
12.3192 	DATA 	Keypress: space
12.7183 	DATA 	Keypress: space
13.1352 	DATA 	Keypress: space
13.4517 	DATA 	Keypress: space
13.7880 	DATA 	Keypress: space
14.1356 	DATA 	Keypress: space
14.6679 	DATA 	Keypress: space
14.6984 	INFO 	Keyboard events cleared
14.6978 	EXP 	trialText: autoDraw = False
14.6978 	EXP 	questionText: height = 0.05
14.6978 	EXP 	questionText: height = 0.05
14.6978 	EXP 	questionText: height = 0.05
14.6978 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Hannah weet niet wat ze moet zeggen.\n\n(b) Hannah heeft haar mond vol met brood.\n\n(c) Hannah is gulzig en eet veel.\n\n\nKies je antwoord met (a), (b) of (c)'
14.6978 	EXP 	questionText: autoDraw = True
16.2354 	DATA 	Keypress: c
16.2468 	EXP 	questionText: autoDraw = False
16.2468 	EXP 	fb: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.2468 	EXP 	fb: height = 0.1
16.2468 	EXP 	fb: height = 0.1
16.2468 	EXP 	fb: height = 0.1
16.2468 	EXP 	fb: text = 'X'
16.2468 	EXP 	fb: autoDraw = True
17.2350 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'stimID': 'd', 'stimType': 'practice_f', 'transparent': 0, 'idiom': 'Leon zit in de bus.', 'meaning_idiomatic': 'Leon is somber.', 'meaning_literal': 'Leon is onderweg met de bus.', 'meaning_distractor': 'Leon wacht rustig af wat er gaat gebeuren.', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
17.2474 	EXP 	fb: autoDraw = False
17.2474 	EXP 	fb: autoDraw = False
17.2474 	EXP 	fixation: autoDraw = True
18.2486 	INFO 	Keyboard events cleared
18.2479 	EXP 	fixation: autoDraw = False
18.2479 	EXP 	fixation: autoDraw = False
18.2479 	EXP 	trialText: autoDraw = True
18.8049 	DATA 	Keypress: space
19.1357 	DATA 	Keypress: space
19.4186 	DATA 	Keypress: space
19.7690 	DATA 	Keypress: space
20.1344 	DATA 	Keypress: space
20.1646 	INFO 	Keyboard events cleared
20.1640 	EXP 	trialText: autoDraw = False
20.1640 	EXP 	questionText: height = 0.05
20.1640 	EXP 	questionText: height = 0.05
20.1640 	EXP 	questionText: height = 0.05
20.1640 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Leon is somber.\n\n(b) Leon is onderweg met de bus.\n\n(c) Leon wacht rustig af wat er gaat gebeuren.\n\n\nKies je antwoord met (a), (b) of (c)'
20.1640 	EXP 	questionText: autoDraw = True
21.7690 	DATA 	Keypress: a
21.7807 	EXP 	questionText: autoDraw = False
21.7807 	EXP 	fb: foreColor = <psychopy.colors.Color: red, alpha=1.0>
21.7807 	EXP 	fb: text = 'X'
21.7807 	EXP 	fb: autoDraw = True
22.7689 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'stimID': 'b', 'stimType': 'practice_e', 'transparent': 0, 'idiom': 'Tom heeft veel in zijn mars.', 'meaning_idiomatic': 'Tom kan en weet veel dingen.', 'meaning_literal': 'Tom kan heel ver wandelen.', 'meaning_distractor': 'Tom praat veel.', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
22.7803 	EXP 	fb: autoDraw = False
22.7803 	EXP 	fb: autoDraw = False
22.7803 	EXP 	fixation: autoDraw = True
23.4700 	DATA 	Keypress: space
23.7816 	INFO 	Keyboard events cleared
23.7809 	EXP 	fixation: autoDraw = False
23.7809 	EXP 	fixation: autoDraw = False
23.7809 	EXP 	trialText: autoDraw = True
24.1513 	DATA 	Keypress: space
24.4679 	DATA 	Keypress: space
24.7349 	DATA 	Keypress: space
25.0017 	DATA 	Keypress: space
25.4346 	DATA 	Keypress: space
25.8353 	DATA 	Keypress: space
25.8647 	INFO 	Keyboard events cleared
25.8640 	EXP 	trialText: autoDraw = False
25.8640 	EXP 	questionText: height = 0.05
25.8640 	EXP 	questionText: height = 0.05
25.8640 	EXP 	questionText: height = 0.05
25.8640 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Tom kan heel ver wandelen.\n\n(b) Tom kan en weet veel dingen.\n\n(c) Tom praat veel.\n\n\nKies je antwoord met (a), (b) of (c)'
25.8640 	EXP 	questionText: autoDraw = True
27.0514 	DATA 	Keypress: b
27.0638 	EXP 	questionText: autoDraw = False
27.0638 	EXP 	fb: foreColor = <psychopy.colors.Color: green, alpha=1.0>
27.0638 	EXP 	fb: height = 0.1
27.0638 	EXP 	fb: height = 0.1
27.0638 	EXP 	fb: height = 0.1
27.0638 	EXP 	fb: text = 'O'
27.0638 	EXP 	fb: autoDraw = True
28.0814 	INFO 	Keyboard events cleared
28.0807 	EXP 	fb: autoDraw = False
28.0807 	EXP 	fb: autoDraw = False
28.0807 	EXP 	textStart: autoDraw = True
28.0807 	EXP 	textStart: height = 0.1
28.0807 	EXP 	textStart: height = 0.1
28.0807 	EXP 	textStart: height = 0.1
28.0807 	EXP 	textStart: text = 'Goed gedaan!\n\nNu je weet hoe het werkt, gaan we echt beginnen.\n\nVeel succes!\n\nDruk op de spatiebalk om verder te gaan'
28.6664 	DEBUG 	Read excel file with openpyxl: resources/idiomStimuli.xlsx
28.6732 	EXP 	Imported resources/idiomStimuli.xlsx as conditions, 32 conditions, 7 params
28.6741 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimID': 7, 'stimType': 'experimental', 'transparent': 1, 'idiom': 'Tim helpt Niels uit de brand.', 'meaning_idiomatic': 'Tim helpt Niels met grote problemen.', 'meaning_literal': 'Tim redt Niels, omdat er brand is.', 'meaning_distractor': 'Tim helpt Niels met vuur maken.', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
28.6761 	DATA 	Keypress: space
28.6800 	EXP 	textStart: autoDraw = False
28.6800 	EXP 	fixation: autoDraw = True
29.6639 	INFO 	Keyboard events cleared
29.6634 	EXP 	fixation: autoDraw = False
29.6634 	EXP 	trialText: autoDraw = True
30.1345 	DATA 	Keypress: space
30.5020 	DATA 	Keypress: space
30.8015 	DATA 	Keypress: space
31.0852 	DATA 	Keypress: space
31.3521 	DATA 	Keypress: space
31.7343 	DATA 	Keypress: space
31.7642 	INFO 	Keyboard events cleared
31.7636 	EXP 	trialText: autoDraw = False
31.7636 	EXP 	questionText: height = 0.05
31.7636 	EXP 	questionText: height = 0.05
31.7636 	EXP 	questionText: height = 0.05
31.7636 	EXP 	questionText: text = '***** Wat betekent deze zin? *****\n\n\n(a) Tim redt Niels, omdat er brand is.\n\n(b) Tim helpt Niels met vuur maken.\n\n(c) Tim helpt Niels met grote problemen.\n\n\nKies je antwoord met (a), (b) of (c)'
31.7636 	EXP 	questionText: autoDraw = True
33.9178 	DATA 	Keypress: escape
34.0078 	DEBUG 	Saving data for metaphors ExperimentHandler
34.0098 	INFO 	saved data to C:\Users\marie\Desktop\Experiment Psycholinguïstiek\data/261551_metaphors_2025-04-04_16h03.58.714.psydat
34.0156 	INFO 	saved data to 'C:\\Users\\marie\\Desktop\\Experiment Psycholinguïstiek\\data/261551_metaphors_2025-04-04_16h03.58.714.csv'
