4.7640 	WARNING 	Requested audio device 'Speakers (Lenovo USB Audio)' that is not available on this hardware. The 'audioDevice' preference should be one of ['Speakers (Realtek(R) Audio)']
9.2063 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
9.2076 	INFO 	Loaded monitor calibration from ['2025_03_12 16:44']
9.7217 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000015CAAD16890>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000015CAAD16830>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000015CAADA3700>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.7218 	EXP 	window1: backgroundImage = ''
9.7218 	EXP 	window1: backgroundFit = 'none'
9.7376 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7394 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7413 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7437 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7460 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7471 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7488 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7512 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7519 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7527 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7545 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7563 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7582 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7602 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7619 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7638 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7656 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7666 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7677 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7700 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7710 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7717 	DEBUG 	Uploading Texture Font fontname to graphics card
9.7736 	DEBUG 	Upload of Texture Font fontname complete
9.7880 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7907 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7929 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7935 	DEBUG 	Uploading Texture Font fontname to graphics card
9.7940 	DEBUG 	Upload of Texture Font fontname complete
9.7980 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.7980 	EXP 	window1: recordFrameIntervals = False
9.9924 	EXP 	window1: recordFrameIntervals = True
10.2090 	EXP 	Screen (0) actual frame rate measured at 59.58Hz
10.2090 	EXP 	window1: recordFrameIntervals = False
10.2209 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2224 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2246 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2274 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2299 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2325 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2337 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2359 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2385 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2409 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2416 	DEBUG 	Uploading Texture Font fontname to graphics card
10.2427 	DEBUG 	Upload of Texture Font fontname complete
10.2700 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
15.3553 	INFO 	keyboard.Keyboard is using iohub backend.
15.3554 	INFO 	keyboard.Keyboard is using iohub backend.
15.3555 	INFO 	keyboard.Keyboard is using iohub backend.
15.3555 	INFO 	keyboard.Keyboard is using iohub backend.
