stimType,stimID,thisRow.t,transparent,idiom,word,sentPos,readingTimes,questionCorrect,participantAnswer,trials.trialKey.rt,trials.trialKey.keys,trials.questionKey.rt,trials.questionKey.keys,trials.pauseKey.rt,trials.pauseKey.keys,trialKey.rt,trialKey.keys,questionKey.rt,questionKey.keys,practice.trialKey.rt,practice.trialKey.keys,practice.questionKey.rt,practice.questionKey.keys,pauseKey.rt,pauseKey.keys,participant,notes,keyWelcome.rt,keyWelcome.keys,keyStart.rt,keyStart.keys,keyEnd.rt,keyEnd.keys,frameRate,expName,welcome.stopped,welcome.started,trials.trialKey.duration,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.questionKey.duration,trials.pauseKey.duration,trialText.started,trialKey.started,trialKey.duration,trial.stopped,trial.started,thisTrialN,thisRepN,thisN,start.stopped,start.started,session,questionText.started,questionKey.started,questionKey.duration,question.stopped,question.started,psychopyVersion,practice.trialKey.duration,practice.thisTrialN,practice.thisRepN,practice.thisN,practice.thisIndex,practice.questionKey.duration,pauseText.started,pauseKey.started,pauseKey.duration,pause.stopped,pause.started,meaning_literal,meaning_idiomatic,meaning_distractor,keyWelcome.started,keyWelcome.duration,keyStart.started,keyStart.duration,keyEnd.started,keyEnd.duration,fixation.stopped,fixation.started,fix.stopped,fix.started,feedback.stopped,feedback.started,fb.stopped,fb.started,expStart,end.stopped,end.started,date,
experimental,10,,0,Nora loopt naast haar schoenen.,loopt,1,0.583637599949725,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,3,0,3,9,,,,,,,,3,0,3,,,001,,,,,,2024.2.4,,,,,,,,,,,,Nora loopt op haar blote voeten.,Nora gedraagt zich arrogant.,Nora doet iets wat ze eigenlijk niet kan.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,10,,0,Nora loopt naast haar schoenen.,naast,2,0.5168318999931216,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,3,0,3,9,,,,,,,,3,0,3,,,001,,,,,,2024.2.4,,,,,,,,,,,,Nora loopt op haar blote voeten.,Nora gedraagt zich arrogant.,Nora doet iets wat ze eigenlijk niet kan.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,10,,0,Nora loopt naast haar schoenen.,haar,3,0.4493459000950679,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,3,0,3,9,,,,,,,,3,0,3,,,001,,,,,,2024.2.4,,,,,,,,,,,,Nora loopt op haar blote voeten.,Nora gedraagt zich arrogant.,Nora doet iets wat ze eigenlijk niet kan.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,10,,0,Nora loopt naast haar schoenen.,schoenen.,4,0.5164937999797985,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,3,0,3,9,,,,,,,,3,0,3,,,001,,,,,,2024.2.4,,,,,,,,,,,,Nora loopt op haar blote voeten.,Nora gedraagt zich arrogant.,Nora doet iets wat ze eigenlijk niet kan.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,10,,0,Nora loopt naast haar schoenen.,,,,1,idiomatic,2.6115343999117613,space,1.8271812999155372,c,,None,2.6115343999117613,space,1.8271812999155372,c,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,3,0,3,9,None,,,,None,81.15249839995522,,3,0,3,,,001,81.18021959997714,81.18021959997714,None,83.0196332000196,81.16466499993112,2024.2.4,,,,,,,,,,83.01978819991928,83.01975149998907,Nora loopt op haar blote voeten.,Nora gedraagt zich arrogant.,Nora doet iets wat ze eigenlijk niet kan.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,19,83.03025159996469,1,Klaas verraadt hem voor geen cent.,Klaas,0,0.750199000001885,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,4,0,4,18,,,84.03039839991834,84.03039839991834,,,84.01841339992825,4,0,4,,,001,,,,,,2024.2.4,,,,,,,,,,,,"Klaas zal hem niet verraden, ook niet voor geld.",Klaas vertrouwt hem helemaal niet.,Klaas is erg betrouwbaar.,,,,,,,84.03039839991834,83.03025159996469,84.01827539992519,83.02000269992277,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,19,,1,Klaas verraadt hem voor geen cent.,verraadt,1,0.6991338999941945,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,4,0,4,18,,,,,,,,4,0,4,,,001,,,,,,2024.2.4,,,,,,,,,,,,"Klaas zal hem niet verraden, ook niet voor geld.",Klaas vertrouwt hem helemaal niet.,Klaas is erg betrouwbaar.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,19,,1,Klaas verraadt hem voor geen cent.,hem,2,0.5831533999880776,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,4,0,4,18,,,,,,,,4,0,4,,,001,,,,,,2024.2.4,,,,,,,,,,,,"Klaas zal hem niet verraden, ook niet voor geld.",Klaas vertrouwt hem helemaal niet.,Klaas is erg betrouwbaar.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,19,,1,Klaas verraadt hem voor geen cent.,voor,3,0.4499022000236437,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,4,0,4,18,,,,,,,,4,0,4,,,001,,,,,,2024.2.4,,,,,,,,,,,,"Klaas zal hem niet verraden, ook niet voor geld.",Klaas vertrouwt hem helemaal niet.,Klaas is erg betrouwbaar.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,19,,1,Klaas verraadt hem voor geen cent.,geen,4,0.6177846000064164,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,4,0,4,18,,,,,,,,4,0,4,,,001,,,,,,2024.2.4,,,,,,,,,,,,"Klaas zal hem niet verraden, ook niet voor geld.",Klaas vertrouwt hem helemaal niet.,Klaas is erg betrouwbaar.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,19,,1,Klaas verraadt hem voor geen cent.,cent.,5,0.5327697999309748,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,4,0,4,18,,,,,,,,4,0,4,,,001,,,,,,2024.2.4,,,,,,,,,,,,"Klaas zal hem niet verraden, ook niet voor geld.",Klaas vertrouwt hem helemaal niet.,Klaas is erg betrouwbaar.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,19,,1,Klaas verraadt hem voor geen cent.,,,,1,literal,3.618296099943109,space,1.600938000017777,b,,None,3.618296099943109,space,1.600938000017777,b,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,4,0,4,18,None,,,,None,87.6531334000174,,4,0,4,,,001,87.679859799915,87.679859799915,None,89.28666470001917,87.66626189998351,2024.2.4,,,,,,,,,,89.28681700001471,89.2867799999658,"Klaas zal hem niet verraden, ook niet voor geld.",Klaas vertrouwt hem helemaal niet.,Klaas is erg betrouwbaar.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,18,89.29667870001867,1,Max smijt met munten.,Max,0,0.6650975000811741,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,5,0,5,17,,,90.29727490001824,90.29727490001824,,,90.28620929992758,5,0,5,,,001,,,,,,2024.2.4,,,,,,,,,,,,Max gooit met munten.,Max geeft te veel geld uit.,Max speelt vals: hij betaalt om te winnen.,,,,,,,90.29727490001824,89.29667870001867,90.28606579999905,89.2870315000182,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,18,,1,Max smijt met munten.,smijt,1,0.5000287999864668,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,5,0,5,17,,,,,,,,5,0,5,,,001,,,,,,2024.2.4,,,,,,,,,,,,Max gooit met munten.,Max geeft te veel geld uit.,Max speelt vals: hij betaalt om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,18,,1,Max smijt met munten.,met,2,0.48272449988871813,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,5,0,5,17,,,,,,,,5,0,5,,,001,,,,,,2024.2.4,,,,,,,,,,,,Max gooit met munten.,Max geeft te veel geld uit.,Max speelt vals: hij betaalt om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,18,,1,Max smijt met munten.,munten.,3,0.4166394000640139,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,5,0,5,17,,,,,,,,5,0,5,,,001,,,,,,2024.2.4,,,,,,,,,,,,Max gooit met munten.,Max geeft te veel geld uit.,Max speelt vals: hij betaalt om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,18,,1,Max smijt met munten.,,,,1,literal,2.044733799993992,space,1.82820550003089,b,,None,2.044733799993992,space,1.82820550003089,b,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,5,0,5,17,None,,,,None,92.3524281999562,,5,0,5,,,001,92.37915579997934,92.37915579997934,None,94.21917479997501,92.3665372999385,2024.2.4,,,,,,,,,,94.21932729997206,94.21929049992468,Max gooit met munten.,Max geeft te veel geld uit.,Max speelt vals: hij betaalt om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,9,94.22989640000742,0,Sam helpt hem om zeep.,Sam,0,0.7335330999922007,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,6,0,6,8,,,95.23000370000955,95.23000370000955,,,95.21805179992225,6,0,6,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sam geeft hem zeep.,Sam vermoordt hem.,Sam helpt hem met schoonmaken.,,,,,,,95.23000370000955,94.22989640000742,95.21790819999296,94.21954229997937,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,9,,0,Sam helpt hem om zeep.,helpt,1,0.43304040003567934,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,6,0,6,8,,,,,,,,6,0,6,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sam geeft hem zeep.,Sam vermoordt hem.,Sam helpt hem met schoonmaken.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,9,,0,Sam helpt hem om zeep.,hem,2,0.4831878000404686,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,6,0,6,8,,,,,,,,6,0,6,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sam geeft hem zeep.,Sam vermoordt hem.,Sam helpt hem met schoonmaken.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,9,,0,Sam helpt hem om zeep.,om,3,0.4659533000085503,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,6,0,6,8,,,,,,,,6,0,6,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sam geeft hem zeep.,Sam vermoordt hem.,Sam helpt hem met schoonmaken.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,9,,0,Sam helpt hem om zeep.,zeep.,4,0.6674914000323042,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,6,0,6,8,,,,,,,,6,0,6,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sam geeft hem zeep.,Sam vermoordt hem.,Sam helpt hem met schoonmaken.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,9,,0,Sam helpt hem om zeep.,,,,1,idiomatic,2.7587649000342935,space,4.060086000012234,b,,None,2.7587649000342935,space,4.060086000012234,b,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,6,0,6,8,None,,,,None,98.00299730000552,,6,0,6,,,001,98.02919779997319,98.02919779997319,None,102.102505799965,98.01414280000608,2024.2.4,,,,,,,,,,102.10265789995901,102.1026212000288,Sam geeft hem zeep.,Sam vermoordt hem.,Sam helpt hem met schoonmaken.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,16,102.11301919992547,0,Maud loopt op haar tenen.,Maud,0,0.4671203000470996,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,7,0,7,15,,,103.11323719995562,103.11323719995562,,,103.1017365999287,7,0,7,,,001,,,,,,2024.2.4,,,,,,,,,,,,Maud loopt op haar tenen.,Maud kan het maar net aan.,Maud doet alsof ze ergens goed in is.,,,,,,,103.11323719995562,102.11301919992547,103.10159320000093,102.10287389997393,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,16,,0,Maud loopt op haar tenen.,loopt,1,0.41595229995436966,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,7,0,7,15,,,,,,,,7,0,7,,,001,,,,,,2024.2.4,,,,,,,,,,,,Maud loopt op haar tenen.,Maud kan het maar net aan.,Maud doet alsof ze ergens goed in is.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,16,,0,Maud loopt op haar tenen.,op,2,0.44985299999825656,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,7,0,7,15,,,,,,,,7,0,7,,,001,,,,,,2024.2.4,,,,,,,,,,,,Maud loopt op haar tenen.,Maud kan het maar net aan.,Maud doet alsof ze ergens goed in is.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,16,,0,Maud loopt op haar tenen.,haar,3,0.5161925000138581,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,7,0,7,15,,,,,,,,7,0,7,,,001,,,,,,2024.2.4,,,,,,,,,,,,Maud loopt op haar tenen.,Maud kan het maar net aan.,Maud doet alsof ze ergens goed in is.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,16,,0,Maud loopt op haar tenen.,tenen.,4,0.48283079999964684,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,7,0,7,15,,,,,,,,7,0,7,,,001,,,,,,2024.2.4,,,,,,,,,,,,Maud loopt op haar tenen.,Maud kan het maar net aan.,Maud doet alsof ze ergens goed in is.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,16,,0,Maud loopt op haar tenen.,,,,1,idiomatic,2.3102638999698684,space,3.413878899998963,c,2.2990448999917135,space,2.3102638999698684,space,3.413878899998963,c,,,,,2.2990448999917135,space,671836,,,,,,,,59.58246989538451,metaphors,,,None,7,0,7,15,None,None,,,None,105.43548119999468,,7,0,7,,,001,105.46273030003067,105.46273030003067,None,108.88520649995189,105.44740730000194,2024.2.4,,,,,,,108.91244320000987,108.91244320000987,None,111.21930859994609,108.89460669993423,Maud loopt op haar tenen.,Maud kan het maar net aan.,Maud doet alsof ze ergens goed in is.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,1,111.22971159999724,1,Mark laat zijn gezicht zien.,Mark,0,0.632875100011006,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,8,0,8,0,,,112.23057809995953,112.23057809995953,,,112.21829350001644,8,0,8,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mark laat zijn gezicht aan iemand zien.,Mark is even aanwezig.,Mark toont zijn echte emoties.,,,,,,,112.23057809995953,111.22971159999724,112.21815480000805,111.2195967999287,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,1,,1,Mark laat zijn gezicht zien.,laat,1,0.583013900090009,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,8,0,8,0,,,,,,,,8,0,8,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mark laat zijn gezicht aan iemand zien.,Mark is even aanwezig.,Mark toont zijn echte emoties.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,1,,1,Mark laat zijn gezicht zien.,zijn,2,0.5506066998932511,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,8,0,8,0,,,,,,,,8,0,8,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mark laat zijn gezicht aan iemand zien.,Mark is even aanwezig.,Mark toont zijn echte emoties.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,1,,1,Mark laat zijn gezicht zien.,gezicht,3,0.29962420009542257,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,8,0,8,0,,,,,,,,8,0,8,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mark laat zijn gezicht aan iemand zien.,Mark is even aanwezig.,Mark toont zijn echte emoties.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,1,,1,Mark laat zijn gezicht zien.,zien.,4,0.41663100000005215,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,8,0,8,0,,,,,,,,8,0,8,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mark laat zijn gezicht aan iemand zien.,Mark is even aanwezig.,Mark toont zijn echte emoties.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,1,,1,Mark laat zijn gezicht zien.,,,,1,idiomatic,2.4627322000451386,space,4.079830599948764,a,,None,2.4627322000451386,space,4.079830599948764,a,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,8,0,8,0,None,,,,None,114.70263880002312,,8,0,8,,,001,114.72912429994904,114.72912429994904,None,118.81916159996763,114.7145805999171,2024.2.4,,,,,,,,,,118.81931669998448,118.8192785999272,Mark laat zijn gezicht aan iemand zien.,Mark is even aanwezig.,Mark toont zijn echte emoties.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,12,118.82987219991628,0,Julia doet mee voor spek en bonen.,Julia,0,0.3826866999734193,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,9,0,9,11,,,119.8296093000099,119.8296093000099,,,119.81770599994343,9,0,9,,,001,,,,,,2024.2.4,,,,,,,,,,,,Julia doet mee om spek en bonen te krijgen.,"Julia speelt mee, maar het telt niet.",Julia doet mee om te winnen.,,,,,,,119.8296093000099,118.82987219991628,119.81756849994417,118.8195476999972,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,12,,0,Julia doet mee voor spek en bonen.,doet,1,0.4004576998995617,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,9,0,9,11,,,,,,,,9,0,9,,,001,,,,,,2024.2.4,,,,,,,,,,,,Julia doet mee om spek en bonen te krijgen.,"Julia speelt mee, maar het telt niet.",Julia doet mee om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,12,,0,Julia doet mee voor spek en bonen.,mee,2,0.6036273000063375,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,9,0,9,11,,,,,,,,9,0,9,,,001,,,,,,2024.2.4,,,,,,,,,,,,Julia doet mee om spek en bonen te krijgen.,"Julia speelt mee, maar het telt niet.",Julia doet mee om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,12,,0,Julia doet mee voor spek en bonen.,voor,3,0.7125490000471473,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,9,0,9,11,,,,,,,,9,0,9,,,001,,,,,,2024.2.4,,,,,,,,,,,,Julia doet mee om spek en bonen te krijgen.,"Julia speelt mee, maar het telt niet.",Julia doet mee om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,12,,0,Julia doet mee voor spek en bonen.,spek,4,0.33344399998895824,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,9,0,9,11,,,,,,,,9,0,9,,,001,,,,,,2024.2.4,,,,,,,,,,,,Julia doet mee om spek en bonen te krijgen.,"Julia speelt mee, maar het telt niet.",Julia doet mee om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,12,,0,Julia doet mee voor spek en bonen.,en,5,0.5326577000087127,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,9,0,9,11,,,,,,,,9,0,9,,,001,,,,,,2024.2.4,,,,,,,,,,,,Julia doet mee om spek en bonen te krijgen.,"Julia speelt mee, maar het telt niet.",Julia doet mee om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,12,,0,Julia doet mee voor spek en bonen.,bonen.,6,0.7670528999296948,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,9,0,9,11,,,,,,,,9,0,9,,,001,,,,,,2024.2.4,,,,,,,,,,,,Julia doet mee om spek en bonen te krijgen.,"Julia speelt mee, maar het telt niet.",Julia doet mee om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,12,,0,Julia doet mee voor spek en bonen.,,,,1,idiomatic,3.707963400054723,space,5.8443106999620795,a,,None,3.707963400054723,space,5.8443106999620795,a,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,9,0,9,11,None,,,,None,123.55213289998937,,9,0,9,,,001,123.57881089998409,123.57881089998409,None,129.43520880001597,123.56478819996119,2024.2.4,,,,,,,,,,129.43535949999932,129.43532309995499,Julia doet mee om spek en bonen te krijgen.,"Julia speelt mee, maar het telt niet.",Julia doet mee om te winnen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,27,129.4460470000049,0,Lieke gaat voor Bo door het water.,Lieke,0,0.3835656000301242,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,10,0,10,26,,,130.44616379996296,130.44616379996296,,,130.43405469995923,10,0,10,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lieke zwemt door het water naar Bo toe.,Lieke heeft alles over voor Bo.,Lieke fiets door de regen naar Bo toe.,,,,,,,130.44616379996296,129.4460470000049,130.43391839996912,129.4355874999892,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,27,,0,Lieke gaat voor Bo door het water.,gaat,1,0.4991498999297619,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,10,0,10,26,,,,,,,,10,0,10,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lieke zwemt door het water naar Bo toe.,Lieke heeft alles over voor Bo.,Lieke fiets door de regen naar Bo toe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,27,,0,Lieke gaat voor Bo door het water.,voor,2,0.6173997999867424,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,10,0,10,26,,,,,,,,10,0,10,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lieke zwemt door het water naar Bo toe.,Lieke heeft alles over voor Bo.,Lieke fiets door de regen naar Bo toe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,27,,0,Lieke gaat voor Bo door het water.,Bo,3,0.4492131000151858,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,10,0,10,26,,,,,,,,10,0,10,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lieke zwemt door het water naar Bo toe.,Lieke heeft alles over voor Bo.,Lieke fiets door de regen naar Bo toe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,27,,0,Lieke gaat voor Bo door het water.,door,4,0.5831938000628725,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,10,0,10,26,,,,,,,,10,0,10,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lieke zwemt door het water naar Bo toe.,Lieke heeft alles over voor Bo.,Lieke fiets door de regen naar Bo toe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,27,,0,Lieke gaat voor Bo door het water.,het,5,0.4001604999648407,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,10,0,10,26,,,,,,,,10,0,10,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lieke zwemt door het water naar Bo toe.,Lieke heeft alles over voor Bo.,Lieke fiets door de regen naar Bo toe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,27,,0,Lieke gaat voor Bo door het water.,water.,6,0.8000569000141695,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,10,0,10,26,,,,,,,,10,0,10,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lieke zwemt door het water naar Bo toe.,Lieke heeft alles over voor Bo.,Lieke fiets door de regen naar Bo toe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,27,,0,Lieke gaat voor Bo door het water.,,,,1,literal,3.718426400097087,space,1.9437594000482932,b,,None,3.718426400097087,space,1.9437594000482932,b,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,10,0,10,26,None,,,,None,134.16860839992296,,10,0,10,,,001,134.1958662000252,134.1958662000252,None,136.15126049995888,134.18145729997195,2024.2.4,,,,,,,,,,136.15141269995365,136.15137620002497,Lieke zwemt door het water naar Bo toe.,Lieke heeft alles over voor Bo.,Lieke fiets door de regen naar Bo toe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
